annee;code_iris;nom_iris;numero_de_voie;indice_de_repetition;type_de_voie;libelle_de_voie;adresse;nombre_de_sites;consommation_annuelle_totale_de_ladresse_mwh;code_grand_secteur;code_categorie_consommation;code_secteur_naf2;code_commune;nom_commune;code_epci;code_departement;code_region;tri_des_adresses;latitude;longitude
2021;490070204;Brisepotière;52;;BOULEVARD;GASTON RAMON;52 BOULEVARD GASTON RAMON;1;1164.631;TERTIAIRE;ENT;61;49007;Angers;244900015;49;52;4714;47.486202;-0.536012
2023;730110105;Val des Roses;;;AVENUE;SAINTE THERESE;AVENUE SAINTE THERESE;1;574.453;TERTIAIRE;ENT;61;73011;Albertville;200068997;73;84;4744;45.667627;6.380871
2023;730110101;Conflans;;;;X X X;X X X;1;220.845;TERTIAIRE;ENT;61;73011;Albertville;200068997;73;84;4748;45.671004;6.396774
2024;730110105;Val des Roses;;;AVENUE;SAINTE THERESE;AVENUE SAINTE THERESE;1;522.559;TERTIAIRE;ENT;61;73011;Albertville;200068997;73;84;4795;45.667627;6.380871
2022;810040702;Cantepau 2;;;;2 A V E N U E D U G E N E R A L H;2 A V E N U E D U G E N E R A L H;1;829.19;TERTIAIRE;ENT;61;81004;Albi;248100737;81;76;4813;43.929881;2.152325
2023;810040202;Université Verdun;17;B;RUE;DE CIRON;17 B RUE DE CIRON;1;493.502;TERTIAIRE;ENT;61;81004;Albi;248100737;81;76;4837;43.923616;2.140741
2024;810040202;Université Verdun;17;B;RUE;DE CIRON;17 B RUE DE CIRON;1;465.399;TERTIAIRE;ENT;61;81004;Albi;248100737;81;76;4889;43.923616;2.140741
2022;810040202;Université Verdun;17;B;RUE;DE CIRON;17 B RUE DE CIRON;1;539.028;TERTIAIRE;ENT;61;81004;Albi;248100737;81;76;4922;43.923616;2.140741
2023;810040603;Pélissier;;;CHEMIN;DU CLUZEL;CHEMIN DU CLUZEL;1;18.096;TERTIAIRE;ENT;61;81004;Albi;248100737;81;76;4976;43.9568;2.116306
2024;810040603;Pélissier;;;CHEMIN;DU CLUZEL;CHEMIN DU CLUZEL;1;42.563;TERTIAIRE;ENT;61;81004;Albi;248100737;81;76;5043;43.9568;2.116306
2023;810040702;Cantepau 2;36;;AVENUE;GENERAL HOCHE;36 AVENUE GENERAL HOCHE;1;46.792;TERTIAIRE;ENT;61;81004;Albi;248100737;81;76;5081;43.945885;2.159251
2023;810040702;Cantepau 2;2;;AVENUE;GENERAL HOCHE;2 AVENUE GENERAL HOCHE;1;799.353;TERTIAIRE;ENT;61;81004;Albi;248100737;81;76;5083;43.944493;2.15733
2023;810040804;Jarlard-Fourches;23;;RUE;ISAAC NEWTON;23 RUE ISAAC NEWTON;1;31.702;TERTIAIRE;ENT;61;81004;Albi;248100737;81;76;5107;43.931209;2.19302
2022;810040702;Cantepau 2;36;;AVENUE;GENERAL HOCHE;36 AVENUE GENERAL HOCHE;1;54.357;TERTIAIRE;ENT;61;81004;Albi;248100737;81;76;5109;43.945885;2.159251
2022;810040804;Jarlard-Fourches;23;;RUE;ISAAC NEWTON;23 RUE ISAAC NEWTON;1;44.34;TERTIAIRE;ENT;61;81004;Albi;248100737;81;76;5129;43.931209;2.19302
2024;810040702;Cantepau 2;52;;AVENUE;GENERAL HOCHE;52 AVENUE GENERAL HOCHE;1;107.352;TERTIAIRE;ENT;61;81004;Albi;248100737;81;76;5136;43.947548;2.157584
2024;810040702;Cantepau 2;36;;AVENUE;GENERAL HOCHE;36 AVENUE GENERAL HOCHE;1;44.056;TERTIAIRE;ENT;61;81004;Albi;248100737;81;76;5137;43.945885;2.159251
2024;810040702;Cantepau 2;2;;AVENUE;GENERAL HOCHE;2 AVENUE GENERAL HOCHE;1;712.919;TERTIAIRE;ENT;61;81004;Albi;248100737;81;76;5140;43.944493;2.15733
2021;640240107;Quatre Cantons;25;;RUE;DU BOIS BELIN;25 RUE DU BOIS BELIN;1;94.063;TERTIAIRE;ENT;61;64024;Anglet;200067106;64;75;5163;43.492454;-1.522436
2021;640240115;Pontots;14;;ALLEE;DU CANAL;14 ALLEE DU CANAL;1;259.951;TERTIAIRE;ENT;61;64024;Anglet;200067106;64;75;5166;43.494623;-1.495133
2024;810040804;Jarlard-Fourches;23;;RUE;ISAAC NEWTON;23 RUE ISAAC NEWTON;1;28.528;TERTIAIRE;ENT;61;81004;Albi;248100737;81;76;5169;43.931209;2.19302
2023;810040801;Lapanouse Saint-Martin;;;;MASCRABIERES;MASCRABIERES;1;108.567;TERTIAIRE;ENT;61;81004;Albi;248100737;81;76;5187;43.951886;2.120893
2022;810040801;Lapanouse Saint-Martin;;;;MASCRABIERES;MASCRABIERES;1;112.6;TERTIAIRE;ENT;61;81004;Albi;248100737;81;76;5189;43.951886;2.120893
2023;810040304;Bellevue-Cavalière-Peyret-Ranteil;3;;AVENUE;PIERRE GILLES DE GENNES;3 AVENUE PIERRE GILLES DE GENNES;1;976.421;TERTIAIRE;ENT;61;81004;Albi;248100737;81;76;5210;43.920636;2.183425
2022;810040304;Bellevue-Cavalière-Peyret-Ranteil;3;;AVENUE;PIERRE GILLES DE GENNES;3 AVENUE PIERRE GILLES DE GENNES;1;956.418;TERTIAIRE;ENT;61;81004;Albi;248100737;81;76;5215;43.920636;2.183425
2024;810040801;Lapanouse Saint-Martin;;;;MASCRABIERES;MASCRABIERES;1;96.282;TERTIAIRE;ENT;61;81004;Albi;248100737;81;76;5245;43.951886;2.120893
2024;810040304;Bellevue-Cavalière-Peyret-Ranteil;3;;AVENUE;PIERRE GILLES DE GENNES;3 AVENUE PIERRE GILLES DE GENNES;1;965.326;TERTIAIRE;ENT;61;81004;Albi;248100737;81;76;5269;43.920636;2.183425
2021;160150602;Ma Campagne Ouest;333;;AVENUE;DE NAVARRE;333 AVENUE DE NAVARRE;1;285.671;TERTIAIRE;ENT;61;16015;Angoulême;200071827;16;75;5309;45.631419;0.153766
2021;740100205;Gare;5;;RUE;ANDRE GIDE;5 RUE ANDRE GIDE;1;217.962;TERTIAIRE;ENT;61;74010;Annecy;200066793;74;84;5452;45.90058;6.114445
2023;610010404;Écouves;;;AVENUE;DE BASINGSTOKE;AVENUE DE BASINGSTOKE;1;531.29;TERTIAIRE;ENT;61;61001;Alençon;246100663;61;28;5501;48.440734;0.097962
2024;610010404;Écouves;;;RUE;ANTOINE DE LAVOISIER;RUE ANTOINE DE LAVOISIER;1;63.329;TERTIAIRE;ENT;61;61001;Alençon;246100663;61;28;5514;48.445887;0.091014
2022;610010404;Écouves;;;AVENUE;DE BASINGSTOKE;AVENUE DE BASINGSTOKE;1;618.033;TERTIAIRE;ENT;61;61001;Alençon;246100663;61;28;5541;48.440734;0.097962
2024;610010404;Écouves;;;AVENUE;DE BASINGSTOKE;AVENUE DE BASINGSTOKE;1;467.783;TERTIAIRE;ENT;61;61001;Alençon;246100663;61;28;5546;48.440734;0.097962
2023;610010101;Centre Ville-Saint-Léonard-Notre-Dame;;;RUE;DU JEUDI;RUE DU JEUDI;1;233.705;TERTIAIRE;ENT;61;61001;Alençon;246100663;61;28;5589;48.431269;0.087224
2024;610010101;Centre Ville-Saint-Léonard-Notre-Dame;;;RUE;DU JEUDI;RUE DU JEUDI;1;233.174;TERTIAIRE;ENT;61;61001;Alençon;246100663;61;28;5637;48.431269;0.087224
2023;610010404;Écouves;12;;RUE;PHILIPPE LEBON;12 RUE PHILIPPE LEBON;1;18.534;TERTIAIRE;ENT;61;61001;Alençon;246100663;61;28;5658;48.443458;0.083008
2023;610010404;Écouves;;;;RUE LAVOISIER - Z.I;RUE LAVOISIER - Z.I;1;52.544;TERTIAIRE;ENT;61;61001;Alençon;246100663;61;28;5678;48.445887;0.091014
2022;610010101;Centre Ville-Saint-Léonard-Notre-Dame;;;;R U E   D U   J E U D I;R U E D U J E U D I;1;211.144;TERTIAIRE;ENT;61;61001;Alençon;246100663;61;28;5688;48.429518;0.086241
2022;610010404;Écouves;;;;RUE LAVOISIER - Z.I;RUE LAVOISIER - Z.I;1;56.079;TERTIAIRE;ENT;61;61001;Alençon;246100663;61;28;5698;48.445887;0.091014
2024;610010404;Écouves;12;;RUE;PHILIPPE LEBON;12 RUE PHILIPPE LEBON;1;24.016;TERTIAIRE;ENT;61;61001;Alençon;246100663;61;28;5712;48.443458;0.083008
2023;940020102;Tony Garnier Soladier;19;;CHEMIN;LATERAL;19 CHEMIN LATERAL;1;1121.519;TERTIAIRE;ENT;61;94002;Alfortville;200054781;94;11;5876;48.812617;2.418662
2022;940020102;Tony Garnier Soladier;19;;CHEMIN;LATERAL;19 CHEMIN LATERAL;1;1005.132;TERTIAIRE;ENT;61;94002;Alfortville;200054781;94;11;5893;48.812617;2.418662
2021;740100302;Hirondelles;21;;AVENUE;DES HIRONDELLES;21 AVENUE DES HIRONDELLES;1;257.54;TERTIAIRE;ENT;61;74010;Annecy;200066793;74;84;5897;45.905995;6.113691
2024;940020102;Tony Garnier Soladier;19;;CHEMIN;LATERAL;19 CHEMIN LATERAL;1;994.111;TERTIAIRE;ENT;61;94002;Alfortville;200054781;94;11;5930;48.812617;2.418662
2021;740100702;Pommaries;7;;RUE;DES POMMARIES;7 RUE DES POMMARIES;1;242.804;TERTIAIRE;ENT;61;74010;Annecy;200066793;74;84;5933;45.90997;6.143512
2021;740100501;Vernet;69;;AVENUE;DES ROMAINS;69 AVENUE DES ROMAINS;1;1033.448;TERTIAIRE;ENT;61;74010;Annecy;200066793;74;84;5944;45.913748;6.115152
2023;260040000;Alixan (commune non irisée);5;;AVENUE;DE LA GARE;5 AVENUE DE LA GARE;1;528.213;TERTIAIRE;ENT;61;26004;Alixan;200068781;26;84;6027;44.947994;4.936777
2022;260040000;Alixan (commune non irisée);5;;AVENUE;DE LA GARE;5 AVENUE DE LA GARE;1;531.164;TERTIAIRE;ENT;61;26004;Alixan;200068781;26;84;6042;44.947994;4.936777
2024;260040000;Alixan (commune non irisée);5;;AVENUE;DE LA GARE;5 AVENUE DE LA GARE;1;551.054;TERTIAIRE;ENT;61;26004;Alixan;200068781;26;84;6082;44.947994;4.936777
2023;130020101;Logis Neuf Est;;;CHEMIN;DU PEYNAOU;CHEMIN DU PEYNAOU;1;215.745;TERTIAIRE;ENT;61;13002;Allauch;200054807;13;93;6249;43.337262;5.498047
2022;130020101;Logis Neuf Est;;;CHEMIN;DU PEYNAOU;CHEMIN DU PEYNAOU;1;213.121;TERTIAIRE;ENT;61;13002;Allauch;200054807;13;93;6264;43.337262;5.498047
2021;740100101;Courier;3;;RUE;SAINT FRANCOIS DE SALES;3 RUE SAINT FRANCOIS DE SALES;1;371.64;TERTIAIRE;ENT;61;74010;Annecy;200066793;74;84;6286;45.900482;6.122786
2024;130020101;Logis Neuf Est;;;CHEMIN;DU PEYNAOU;CHEMIN DU PEYNAOU;1;221.531;TERTIAIRE;ENT;61;13002;Allauch;200054807;13;93;6304;43.337262;5.498047
2024;130020104;La Tirane-La Tuilière;;;;NRO FTTH ALLAUCH;NRO FTTH ALLAUCH;1;20.344;TERTIAIRE;ENT;61;13002;Allauch;200054807;13;93;6325;43.348875;5.488014
2021;740120101;Brouaz;29;;RUE;DE GENEVE;29 RUE DE GENEVE;1;96.735;TERTIAIRE;ENT;61;74012;Annemasse;200011773;74;84;6348;46.19275;6.228978
2021;740120202;Centre-Gare;45;;RUE;DU CHABLAIS;45 RUE DU CHABLAIS;1;1269.893;TERTIAIRE;ENT;61;74012;Annemasse;200011773;74;84;6460;46.198416;6.239375
2021;740120202;Centre-Gare;2;;RUE;DU DOCTEUR FRANCIS BAUD;2 RUE DU DOCTEUR FRANCIS BAUD;1;126.125;TERTIAIRE;ENT;61;74012;Annemasse;200011773;74;84;6473;46.198211;6.238469
2023;040060000;Allos (commune non irisée);;;CHEMIN;DE SEIGNUS HAUT;CHEMIN DE SEIGNUS HAUT;1;62.893;TERTIAIRE;ENT;61;04006;Allos;200068625;04;93;6666;44.239969;6.616673
2022;040060000;Allos (commune non irisée);;;CHEMIN;DE SEIGNUS HAUT;CHEMIN DE SEIGNUS HAUT;1;64.438;TERTIAIRE;ENT;61;04006;Allos;200068625;04;93;6682;44.239969;6.616673
2021;060040118;Laval;4;;PASSAGE;CAUVI;4 PASSAGE CAUVI;1;925.043;TERTIAIRE;ENT;61;06004;Antibes;240600585;06;93;6730;43.584613;7.116482
2024;040060000;Allos (commune non irisée);;;;LE SEIGNUS;LE SEIGNUS;1;64.398;TERTIAIRE;ENT;61;04006;Allos;200068625;04;93;6738;44.24178;6.616632
2023;680040102;Ouest;6;;AVENUE;DU MARECHAL FOCH;6 AVENUE DU MARECHAL FOCH;1;116.67;TERTIAIRE;ENT;61;68004;Altkirch;200066041;68;44;6891;47.619934;7.234909
2023;680040102;Ouest;;;AVENUE;DU MARECHAL FOCH;AVENUE DU MARECHAL FOCH;1;108.61;TERTIAIRE;ENT;61;68004;Altkirch;200066041;68;44;6893;47.617798;7.231778
2022;680040102;Ouest;6;;AVENUE;DU MARECHAL FOCH;6 AVENUE DU MARECHAL FOCH;1;127.174;TERTIAIRE;ENT;61;68004;Altkirch;200066041;68;44;6909;47.619934;7.234909
2022;680040102;Ouest;;;AVENUE;DU MARECHAL FOCH;AVENUE DU MARECHAL FOCH;1;111.216;TERTIAIRE;ENT;61;68004;Altkirch;200066041;68;44;6910;47.617798;7.231778
2021;060040101;Les Trois Moulins;165;;RUE;DES CISTES;165 RUE DES CISTES;1;359.12;TERTIAIRE;ENT;61;06004;Antibes;240600585;06;93;6924;43.608248;7.074079
2024;680040102;Ouest;6;;AVENUE;DU MARECHAL FOCH;6 AVENUE DU MARECHAL FOCH;1;126.795;TERTIAIRE;ENT;61;68004;Altkirch;200066041;68;44;6944;47.619934;7.234909
2024;680040102;Ouest;;;AVENUE;DU MARECHAL FOCH;AVENUE DU MARECHAL FOCH;1;108.081;TERTIAIRE;ENT;61;68004;Altkirch;200066041;68;44;6945;47.617798;7.231778
2021;060040123;Place de Gaulle;11;;PLACE;DU GENERAL DE GAULLE;11 PLACE DU GENERAL DE GAULLE;1;39.715;TERTIAIRE;ENT;61;06004;Antibes;240600585;06;93;7039;43.580605;7.120327
2021;060040101;Les Trois Moulins;49;;RUE;EMILE HUGUES;49 RUE EMILE HUGUES;1;3883.579;TERTIAIRE;ENT;61;06004;Antibes;240600585;06;93;7117;43.605034;7.075732
2023;300070108;Le Brésis-Faubourg du Soleil;;;RUE;FERNAND PELLOUTIER;RUE FERNAND PELLOUTIER;1;175.843;TERTIAIRE;ENT;61;30007;Alès;200066918;30;76;7192;44.1165;4.080804
2022;300070108;Le Brésis-Faubourg du Soleil;;;RUE;FERNAND PELLOUTIER;RUE FERNAND PELLOUTIER;1;175.359;TERTIAIRE;ENT;61;30007;Alès;200066918;30;76;7198;44.1165;4.080804
2024;300070101;Centre Ville;;;BOULEVARD;DU CAPITAINE ALBERT;BOULEVARD DU CAPITAINE ALBERT;1;134.123;TERTIAIRE;ENT;61;30007;Alès;200066918;30;76;7200;44.126294;4.071468
2024;300070108;Le Brésis-Faubourg du Soleil;;;RUE;FERNAND PELLOUTIER;RUE FERNAND PELLOUTIER;1;202.785;TERTIAIRE;ENT;61;30007;Alès;200066918;30;76;7241;44.1165;4.080804
2023;300070101;Centre Ville;;;RUE;PASTEUR;RUE PASTEUR;1;163.959;TERTIAIRE;ENT;61;30007;Alès;200066918;30;76;7265;44.125148;4.078445
2022;300070101;Centre Ville;;;RUE;PASTEUR;RUE PASTEUR;1;174.83;TERTIAIRE;ENT;61;30007;Alès;200066918;30;76;7274;44.125148;4.078445
2023;300070104;Prés Saint-Jean;;;RUE;XAVIER DE LA MAREILLE;RUE XAVIER DE LA MAREILLE;1;694.664;TERTIAIRE;ENT;61;30007;Alès;200066918;30;76;7308;44.128816;4.0782
2022;300070104;Prés Saint-Jean;;;RUE;XAVIER DE LA MAREILLE;RUE XAVIER DE LA MAREILLE;1;726.546;TERTIAIRE;ENT;61;30007;Alès;200066918;30;76;7317;44.128816;4.0782
2023;540120000;Amance (commune non irisée);;;;CENTRE HERTZIEN;CENTRE HERTZIEN;1;145.375;TERTIAIRE;ENT;61;54012;Amance;200070589;54;44;7347;48.671589;6.16286
2022;540120000;Amance (commune non irisée);;;;CENTRE HERTZIEN;CENTRE HERTZIEN;1;159.193;TERTIAIRE;ENT;61;54012;Amance;200070589;54;44;7357;48.671589;6.16286
2024;300070104;Prés Saint-Jean;;;RUE;XAVIER DE LA MAREILLE;RUE XAVIER DE LA MAREILLE;1;569.137;TERTIAIRE;ENT;61;30007;Alès;200066918;30;76;7357;44.128816;4.0782
2024;300070114;Clavières-Croupillac;;;;ZI DE CROUPILLAC 7H;ZI DE CROUPILLAC 7H;1;139.922;TERTIAIRE;ENT;61;30007;Alès;200066918;30;76;7367;44.13412;4.105813
2021;920020107;Jean Moulin;32;;RUE;AUGUSTE MOUNIE;32 RUE AUGUSTE MOUNIE;1;741.44;TERTIAIRE;ENT;61;92002;Antony;200054781;92;11;7388;48.754497;2.302593
2024;540120000;Amance (commune non irisée);;;;CENTRE HERTZIEN;CENTRE HERTZIEN;1;136.211;TERTIAIRE;ENT;61;54012;Amance;200070589;54;44;7397;48.671589;6.16286
2023;330030104;Parabelle;;;RUE;VICTOR HUGO;RUE VICTOR HUGO;1;196.208;TERTIAIRE;ENT;61;33003;Ambarès-et-Lagrave;243300316;33;75;7516;44.927323;-0.479262
2022;330030104;Parabelle;;;RUE;VICTOR HUGO;RUE VICTOR HUGO;1;214.667;TERTIAIRE;ENT;61;33003;Ambarès-et-Lagrave;243300316;33;75;7519;44.927323;-0.479262
2024;330030104;Parabelle;;;RUE;VICTOR HUGO;RUE VICTOR HUGO;1;180.07;TERTIAIRE;ENT;61;33003;Ambarès-et-Lagrave;243300316;33;75;7565;44.927323;-0.479262
2023;630030102;Sud;36;;AVENUE;DE LYON;36 AVENUE DE LYON;1;138.785;TERTIAIRE;ENT;61;63003;Ambert;200070761;63;84;7571;45.546513;3.748659
2022;630030102;Sud;36;;AVENUE;DE LYON;36 AVENUE DE LYON;1;142.139;TERTIAIRE;ENT;61;63003;Ambert;200070761;63;84;7577;45.546513;3.748659
2024;630030102;Sud;36;;AVENUE;DE LYON;36 AVENUE DE LYON;1;139.109;TERTIAIRE;ENT;61;63003;Ambert;200070761;63;84;7628;45.546513;3.748659
2023;370030105;Ouest Sud-Ouest;42;;RUE;AMBROISE PARE;42 RUE AMBROISE PARE;1;182.697;TERTIAIRE;ENT;61;37003;Amboise;200043065;37;24;7737;47.410438;0.976326
2023;370030105;Ouest Sud-Ouest;;;;CENTRE HERTZIEN;CENTRE HERTZIEN;1;36.471;TERTIAIRE;ENT;61;37003;Amboise;200043065;37;24;7745;47.381741;0.688911
2022;370030105;Ouest Sud-Ouest;42;;RUE;AMBROISE PARE;42 RUE AMBROISE PARE;1;209.378;TERTIAIRE;ENT;61;37003;Amboise;200043065;37;24;7753;47.410438;0.976326
2022;370030105;Ouest Sud-Ouest;;;;CENTRE HERTZIEN;CENTRE HERTZIEN;1;35.509;TERTIAIRE;ENT;61;37003;Amboise;200043065;37;24;7759;47.381741;0.688911
2024;370030105;Ouest Sud-Ouest;42;;RUE;AMBROISE PARE;42 RUE AMBROISE PARE;1;148.899;TERTIAIRE;ENT;61;37003;Amboise;200043065;37;24;7790;47.410438;0.976326
2024;370030105;Ouest Sud-Ouest;;;;CENTRE HERTZIEN;CENTRE HERTZIEN;1;35.772;TERTIAIRE;ENT;61;37003;Amboise;200043065;37;24;7798;47.381741;0.688911
2021;330090105;Aiguillon;22;;RUE;SAINT ELME;22 RUE SAINT ELME;1;442.183;TERTIAIRE;ENT;61;33009;Arcachon;243300563;33;75;7951;44.653583;-1.150748
2023;010040201;Centre-Saint-Germain-Vareilles;;;CLOS;DE BOISSIEU;CLOS DE BOISSIEU;1;428.677;TERTIAIRE;ENT;61;01004;Ambérieu-en-Bugey;240100883;01;84;8060;45.957224;5.34632
2022;010040201;Centre-Saint-Germain-Vareilles;;;CLOS;DE BOISSIEU;CLOS DE BOISSIEU;1;439.624;TERTIAIRE;ENT;61;01004;Ambérieu-en-Bugey;240100883;01;84;8060;45.957224;5.34632
2024;010040201;Centre-Saint-Germain-Vareilles;;;CLOS;DE BOISSIEU;CLOS DE BOISSIEU;1;395.726;TERTIAIRE;ENT;61;01004;Ambérieu-en-Bugey;240100883;01;84;8121;45.957224;5.34632
2021;940030101;Joliot-Curie 1;67;;AVENUE;VLADIMIR ILITCH LENINE;67 AVENUE VLADIMIR ILITCH LENINE;1;1496.724;TERTIAIRE;ENT;61;94003;Arcueil;200054781;94;11;8188;48.812497;2.330798
2023;800210702;Plein Sud 2;;;;580 ROUTE DE PARIS 1789;580 ROUTE DE PARIS 1789;1;690.962;TERTIAIRE;ENT;61;80021;Amiens;248000531;80;32;8243;49.885337;2.287486
2022;800210702;Plein Sud 2;;;;580 ROUTE DE PARIS 1789;580 ROUTE DE PARIS 1789;1;942.543;TERTIAIRE;ENT;61;80021;Amiens;248000531;80;32;8301;49.885337;2.287486
2024;800210702;Plein Sud 2;;;;578 ROUTE DE PARIS;578 ROUTE DE PARIS;1;885.169;TERTIAIRE;ENT;61;80021;Amiens;248000531;80;32;8302;49.885337;2.287486
2024;800210702;Plein Sud 2;;;;580 ROUTE DE PARIS 1789;580 ROUTE DE PARIS 1789;1;603.789;TERTIAIRE;ENT;61;80021;Amiens;248000531;80;32;8303;49.885337;2.287486
2023;800210204;Étouvie 4;522;;RUE;D ABBEVILLE;522 RUE D ABBEVILLE;1;70.551;TERTIAIRE;ENT;61;80021;Amiens;248000531;80;32;8380;49.911649;2.253503
2024;800210501;Petit Saint-Jean;6;;RUE;COLBERT;6 RUE COLBERT;1;333.845;TERTIAIRE;ENT;61;80021;Amiens;248000531;80;32;8427;49.893317;2.275599
2023;800210701;Plein Sud 1;43;;AVENUE;D ITALIE;43 AVENUE D ITALIE;2;670.971;TERTIAIRE;ENT;61;80021;Amiens;248000531;80;32;8435;49.871457;2.28116
2024;800210204;Étouvie 4;522;;RUE;D ABBEVILLE;522 RUE D ABBEVILLE;1;74.289;TERTIAIRE;ENT;61;80021;Amiens;248000531;80;32;8444;49.911649;2.253503
2022;800210204;Étouvie 4;522;;RUE;D ABBEVILLE;522 RUE D ABBEVILLE;1;70.868;TERTIAIRE;ENT;61;80021;Amiens;248000531;80;32;8450;49.911649;2.253503
2024;800210701;Plein Sud 1;43;;AVENUE;D ITALIE;43 AVENUE D ITALIE;2;741.426;TERTIAIRE;ENT;61;80021;Amiens;248000531;80;32;8491;49.871457;2.28116
2022;800210701;Plein Sud 1;43;;AVENUE;D ITALIE;43 AVENUE D ITALIE;1;718.02;TERTIAIRE;ENT;61;80021;Amiens;248000531;80;32;8501;49.871457;2.28116
2023;800210702;Plein Sud 2;578;;RUE;DE PARIS;578 RUE DE PARIS;1;945.37;TERTIAIRE;ENT;61;80021;Amiens;248000531;80;32;8605;49.885337;2.287486
2023;800210901;Amiens-Val d'Avre 1;35;;RUE;DE QUEBEC;35 RUE DE QUEBEC;1;118.928;TERTIAIRE;ENT;61;80021;Amiens;248000531;80;32;8625;49.869459;2.325616
2022;800210702;Plein Sud 2;578;;RUE;DE PARIS;578 RUE DE PARIS;1;1078.863;TERTIAIRE;ENT;61;80021;Amiens;248000531;80;32;8650;49.885337;2.287486
2021;950180202;Promenade Héloïse;98;B;BOULEVARD;HELOISE;98 B BOULEVARD HELOISE;1;399.458;TERTIAIRE;ENT;61;95018;Argenteuil;200054781;95;11;8655;48.936718;2.244649
2022;800210901;Amiens-Val d'Avre 1;35;;RUE;DE QUEBEC;35 RUE DE QUEBEC;1;124.442;TERTIAIRE;ENT;61;80021;Amiens;248000531;80;32;8669;49.869459;2.325616
2024;800210901;Amiens-Val d'Avre 1;35;;RUE;DE QUEBEC;35 RUE DE QUEBEC;1;120.461;TERTIAIRE;ENT;61;80021;Amiens;248000531;80;32;8686;49.869459;2.325616
2023;800211701;Saint-Germain;;;RUE;DES VERGEAUX;RUE DES VERGEAUX;1;407.592;TERTIAIRE;ENT;61;80021;Amiens;248000531;80;32;8740;49.894461;2.297485
2024;800211302;Centre Ville 2;20;;RUE;DES 3 CAILLOUX;20 RUE DES 3 CAILLOUX;1;52.775;TERTIAIRE;ENT;61;80021;Amiens;248000531;80;32;8749;49.892547;2.299293
2022;800211701;Saint-Germain;;;RUE;DES VERGEAUX;RUE DES VERGEAUX;1;505.216;TERTIAIRE;ENT;61;80021;Amiens;248000531;80;32;8760;49.894461;2.297485
2024;800211701;Saint-Germain;;;RUE;DES VERGEAUX;RUE DES VERGEAUX;1;361.944;TERTIAIRE;ENT;61;80021;Amiens;248000531;80;32;8813;49.894461;2.297485
2023;800210901;Amiens-Val d'Avre 1;;;RUE;ELSA TRIOLET;RUE ELSA TRIOLET;1;241.264;TERTIAIRE;ENT;61;80021;Amiens;248000531;80;32;8852;49.871684;2.329365
2022;800210901;Amiens-Val d'Avre 1;;;RUE;ELSA TRIOLET;RUE ELSA TRIOLET;1;291.111;TERTIAIRE;ENT;61;80021;Amiens;248000531;80;32;8855;49.871684;2.329365
2024;800210901;Amiens-Val d'Avre 1;;;RUE;ELSA TRIOLET;RUE ELSA TRIOLET;1;222.404;TERTIAIRE;ENT;61;80021;Amiens;248000531;80;32;8932;49.871684;2.329365
2021;590150000;Arleux (commune non irisée);1;;AVENUE;DE LA GARE;1 AVENUE DE LA GARE;1;256.705;TERTIAIRE;ENT;61;59015;Arleux;200044618;59;32;9005;50.284433;3.121246
2022;800210702;Plein Sud 2;20;;AVENUE;PAUL CLAUDEL;20 AVENUE PAUL CLAUDEL;1;1484.443;TERTIAIRE;ENT;61;80021;Amiens;248000531;80;32;9071;49.87515;2.276809
2023;800210702;Plein Sud 2;20;;AVENUE;PAUL CLAUDEL;20 AVENUE PAUL CLAUDEL;1;1222.183;TERTIAIRE;ENT;61;80021;Amiens;248000531;80;32;9081;49.87515;2.276809
2024;800210702;Plein Sud 2;20;;AVENUE;PAUL CLAUDEL;20 AVENUE PAUL CLAUDEL;1;1005.243;TERTIAIRE;ENT;61;80021;Amiens;248000531;80;32;9165;49.87515;2.276809
2022;800212002;Saint-Maurice 2;;;RUE;ZAMENHOF;RUE ZAMENHOF;1;267.507;TERTIAIRE;ENT;61;80021;Amiens;248000531;80;32;9264;49.905391;2.290714
2023;800212002;Saint-Maurice 2;;;RUE;ZAMENHOF;RUE ZAMENHOF;1;236.897;TERTIAIRE;ENT;61;80021;Amiens;248000531;80;32;9279;49.905391;2.290714
2021;910210102;Centre;17;;BOULEVARD;JEAN JAURES;17 BOULEVARD JEAN JAURES;1;433.768;TERTIAIRE;ENT;61;91021;Arpajon;200057859;91;11;9282;48.589155;2.245411
2022;450040103;Les Goths;;;RUE;DE MALTAVERNE;RUE DE MALTAVERNE;1;70.269;TERTIAIRE;ENT;61;45004;Amilly;244500203;45;24;9351;48.000782;2.790585
2024;800212002;Saint-Maurice 2;;;RUE;ZAMENHOF;RUE ZAMENHOF;1;207.573;TERTIAIRE;ENT;61;80021;Amiens;248000531;80;32;9353;49.905391;2.290714
2023;450040103;Les Goths;;;RUE;DE MALTAVERNE;RUE DE MALTAVERNE;1;66.453;TERTIAIRE;ENT;61;45004;Amilly;244500203;45;24;9373;48.000782;2.790585
2024;450040103;Les Goths;;;RUE;DE MALTAVERNE;RUE DE MALTAVERNE;1;63.134;TERTIAIRE;ENT;61;45004;Amilly;244500203;45;24;9446;48.000782;2.790585
2022;050040000;Ancelle (commune non irisée);;;LIEU DIT;CHAUME FROIDE;LIEU DIT CHAUME FROIDE;1;109.289;TERTIAIRE;ENT;61;05004;Ancelle;200068096;05;93;9626;;
